domain_length,domain_num_of_unique_char ,domain_num_of_unique_letters ,domain_num_of_unique_numbers ,ratio_of_letters_of_domain_name ,ratio_of_numbers_of_domain_name,ratio_of_unique_letters_to_num_of_unique_characters,ratio_of_unique_numbers_to_num_of_unique_characters
16,10,10,0,0.875,0,1,0
17,11,11,0,0.882352941,0,1,0
16,10,10,0,0.875,0,1,0
19,9,9,0,0.894736842,0,1,0
19,11,11,0,0.894736842,0,1,0
16,10,10,0,0.875,0,1,0
22,12,12,0,0.863636364,0,1,0
27,13,13,0,0.851851852,0,1,0
19,13,11,2,0.789473684,0.105263158,0.846153846,0.153846154
18,12,12,0,0.888888889,0,1,0
19,10,10,0,0.894736842,0,1,0
13,8,8,0,0.846153846,0,1,0
20,12,12,0,0.9,0,1,0
23,13,13,0,0.869565217,0,1,0
18,12,12,0,0.888888889,0,1,0
15,10,10,0,0.866666667,0,1,0
16,10,10,0,0.875,0,1,0
19,11,11,0,0.894736842,0,1,0
19,9,9,0,0.894736842,0,1,0
15,8,8,0,0.866666667,0,1,0
23,11,11,0,0.913043478,0,1,0
20,11,11,0,0.9,0,1,0
19,9,9,0,0.894736842,0,1,0
22,13,13,0,0.909090909,0,1,0
15,11,11,0,0.866666667,0,1,0
17,10,10,0,0.882352941,0,1,0
22,12,12,0,0.909090909,0,1,0
23,13,13,0,0.913043478,0,1,0
17,9,9,0,0.882352941,0,1,0
25,11,11,0,0.92,0,1,0
20,11,11,0,0.9,0,1,0
21,11,11,0,0.904761905,0,1,0
16,7,7,0,0.875,0,1,0
18,10,10,0,0.888888889,0,1,0
17,9,9,0,0.882352941,0,1,0
18,10,10,0,0.888888889,0,1,0
16,10,10,0,0.875,0,1,0
15,9,9,0,0.866666667,0,1,0
14,8,8,0,0.857142857,0,1,0
14,8,8,0,0.857142857,0,1,0
17,12,12,0,0.882352941,0,1,0
15,10,10,0,0.866666667,0,1,0
16,10,10,0,0.875,0,1,0
16,10,10,0,0.875,0,1,0
22,13,13,0,0.909090909,0,1,0
21,13,13,0,0.857142857,0,1,0
17,10,10,0,0.882352941,0,1,0
20,12,12,0,0.9,0,1,0
18,12,12,0,0.888888889,0,1,0
14,9,9,0,0.857142857,0,1,0
17,12,12,0,0.882352941,0,1,0
20,12,12,0,0.9,0,1,0
16,10,10,0,0.875,0,1,0
15,10,10,0,0.866666667,0,1,0
20,10,10,0,0.9,0,1,0
21,14,14,0,0.904761905,0,1,0
20,12,12,0,0.9,0,1,0
16,11,11,0,0.875,0,1,0
15,9,9,0,0.866666667,0,1,0
18,10,10,0,0.888888889,0,1,0
19,10,10,0,0.894736842,0,1,0
17,10,10,0,0.882352941,0,1,0
15,10,10,0,0.866666667,0,1,0
13,9,9,0,0.846153846,0,1,0
16,9,9,0,0.875,0,1,0
16,11,9,2,0.75,0.125,0.818181818,0.181818182
16,9,9,0,0.875,0,1,0
13,10,10,0,0.846153846,0,1,0
14,8,8,0,0.857142857,0,1,0
19,10,10,0,0.894736842,0,1,0
20,11,11,0,0.9,0,1,0
31,16,16,0,0.870967742,0,1,0
20,12,12,0,0.9,0,1,0
17,10,10,0,0.882352941,0,1,0
18,11,11,0,0.888888889,0,1,0
18,12,12,0,0.888888889,0,1,0
22,11,9,2,0.772727273,0.090909091,0.818181818,0.181818182
15,9,9,0,0.866666667,0,1,0
19,11,11,0,0.894736842,0,1,0
23,13,13,0,0.913043478,0,1,0
18,10,10,0,0.888888889,0,1,0
19,11,11,0,0.894736842,0,1,0
11,8,8,0,0.909090909,0,1,0
15,8,8,0,0.866666667,0,1,0
10,7,7,0,0.9,0,1,0
21,13,13,0,0.904761905,0,1,0
25,13,13,0,0.88,0,1,0
19,10,10,0,0.894736842,0,1,0
10,7,7,0,0.9,0,1,0
11,7,7,0,0.909090909,0,1,0
10,7,7,0,0.9,0,1,0
25,11,11,0,0.88,0,1,0
15,9,9,0,0.866666667,0,1,0
10,7,7,0,0.9,0,1,0
17,10,10,0,0.882352941,0,1,0
23,12,12,0,0.869565217,0,1,0
10,8,8,0,0.9,0,1,0
29,14,14,0,0.931034483,0,1,0
17,13,13,0,0.882352941,0,1,0
19,11,11,0,0.894736842,0,1,0
19,13,13,0,0.894736842,0,1,0
16,9,9,0,0.875,0,1,0
12,9,8,1,0.833333333,0.083333333,0.888888889,0.111111111
13,10,7,3,0.692307692,0.230769231,0.7,0.3
12,8,7,1,0.75,0.166666667,0.875,0.125
16,10,9,1,0.875,0.0625,0.9,0.1
11,9,8,1,0.818181818,0.090909091,0.888888889,0.111111111
13,10,8,2,0.769230769,0.153846154,0.8,0.2
11,8,7,1,0.818181818,0.090909091,0.875,0.125
15,11,10,1,0.866666667,0.066666667,0.909090909,0.090909091
13,9,9,0,0.923076923,0,1,0
13,9,9,0,0.923076923,0,1,0
25,14,14,0,0.96,0,1,0
13,8,8,0,0.923076923,0,1,0
18,9,9,0,0.944444444,0,1,0
29,14,14,0,0.965517241,0,1,0
19,12,12,0,0.947368421,0,1,0
13,9,9,0,0.923076923,0,1,0
18,10,10,0,0.944444444,0,1,0
21,12,12,0,0.952380952,0,1,0
40,14,14,0,0.975,0,1,0
30,15,15,0,0.966666667,0,1,0
17,12,10,2,0.823529412,0.117647059,0.833333333,0.166666667
17,10,10,0,0.941176471,0,1,0
21,11,11,0,0.952380952,0,1,0
21,11,11,0,0.952380952,0,1,0
16,8,8,0,0.9375,0,1,0
14,8,8,0,0.928571429,0,1,0
13,9,9,0,0.923076923,0,1,0
12,9,9,0,0.916666667,0,1,0
14,9,9,0,0.928571429,0,1,0
20,12,12,0,0.95,0,1,0
16,9,9,0,0.9375,0,1,0
14,10,10,0,0.928571429,0,1,0
14,9,9,0,0.928571429,0,1,0
15,8,8,0,0.933333333,0,1,0
23,10,10,0,0.956521739,0,1,0
18,8,8,0,0.944444444,0,1,0
15,9,9,0,0.933333333,0,1,0
15,10,10,0,0.933333333,0,1,0
15,10,10,0,0.933333333,0,1,0
14,9,9,0,0.928571429,0,1,0
18,10,10,0,0.944444444,0,1,0
19,11,11,0,0.947368421,0,1,0
20,11,11,0,0.95,0,1,0
17,10,10,0,0.941176471,0,1,0
22,11,11,0,0.954545455,0,1,0
21,11,11,0,0.904761905,0,1,0
22,14,14,0,0.954545455,0,1,0
27,13,13,0,0.962962963,0,1,0
19,10,10,0,0.947368421,0,1,0
21,12,12,0,0.904761905,0,1,0
11,8,8,0,0.909090909,0,1,0
11,9,9,0,0.909090909,0,1,0
11,7,7,0,0.909090909,0,1,0
12,8,8,0,0.916666667,0,1,0
12,9,9,0,0.916666667,0,1,0
20,10,10,0,0.9,0,1,0
17,10,10,0,0.882352941,0,1,0
20,12,12,0,0.95,0,1,0
19,11,11,0,0.947368421,0,1,0
31,13,13,0,0.903225806,0,1,0
12,7,7,0,0.916666667,0,1,0
21,11,11,0,0.952380952,0,1,0
12,9,9,0,0.916666667,0,1,0
12,9,9,0,0.916666667,0,1,0
13,8,8,0,0.923076923,0,1,0
14,9,9,0,0.928571429,0,1,0
14,9,9,0,0.928571429,0,1,0
15,10,10,0,0.933333333,0,1,0
17,10,10,0,0.941176471,0,1,0
19,14,14,0,0.947368421,0,1,0
20,15,14,1,0.9,0.05,0.933333333,0.066666667
17,11,11,0,0.941176471,0,1,0
13,9,9,0,0.923076923,0,1,0
19,12,12,0,0.947368421,0,1,0
15,10,10,0,0.933333333,0,1,0
14,8,8,0,0.928571429,0,1,0
13,9,9,0,0.923076923,0,1,0
16,10,10,0,0.9375,0,1,0
16,11,11,0,0.9375,0,1,0
17,11,11,0,0.941176471,0,1,0
16,11,11,0,0.9375,0,1,0
15,11,11,0,0.933333333,0,1,0
15,11,11,0,0.933333333,0,1,0
20,14,14,0,0.95,0,1,0
14,10,10,0,0.928571429,0,1,0
14,10,10,0,0.928571429,0,1,0
16,10,10,0,0.9375,0,1,0
14,10,10,0,0.928571429,0,1,0
16,11,11,0,0.9375,0,1,0
16,10,10,0,0.9375,0,1,0
16,10,10,0,0.9375,0,1,0
15,10,10,0,0.933333333,0,1,0
18,11,11,0,0.944444444,0,1,0
13,10,10,0,0.923076923,0,1,0
15,10,10,0,0.933333333,0,1,0
12,8,8,0,0.916666667,0,1,0
14,9,9,0,0.928571429,0,1,0
17,11,11,0,0.941176471,0,1,0
17,12,12,0,0.941176471,0,1,0
14,10,10,0,0.928571429,0,1,0
13,9,9,0,0.923076923,0,1,0
11,7,7,0,0.909090909,0,1,0
16,9,9,0,0.9375,0,1,0
15,7,7,0,0.933333333,0,1,0
14,9,9,0,0.928571429,0,1,0
14,10,10,0,0.928571429,0,1,0
14,9,9,0,0.928571429,0,1,0
13,9,9,0,0.923076923,0,1,0
17,10,10,0,0.941176471,0,1,0
14,10,10,0,0.928571429,0,1,0
13,8,8,0,0.923076923,0,1,0
14,9,9,0,0.928571429,0,1,0
14,9,9,0,0.928571429,0,1,0
12,7,7,0,0.916666667,0,1,0
16,11,11,0,0.9375,0,1,0
13,8,8,0,0.923076923,0,1,0
13,9,9,0,0.923076923,0,1,0
16,10,10,0,0.9375,0,1,0
18,11,11,0,0.944444444,0,1,0
15,10,10,0,0.933333333,0,1,0
17,10,10,0,0.941176471,0,1,0
15,11,11,0,0.933333333,0,1,0
18,11,11,0,0.944444444,0,1,0
14,9,9,0,0.928571429,0,1,0
19,9,9,0,0.947368421,0,1,0
15,10,10,0,0.933333333,0,1,0
18,11,11,0,0.944444444,0,1,0
17,11,11,0,0.941176471,0,1,0
21,12,12,0,0.904761905,0,1,0
24,12,12,0,0.916666667,0,1,0
16,11,11,0,0.9375,0,1,0
16,11,10,1,0.875,0.0625,0.909090909,0.090909091
16,11,11,0,0.9375,0,1,0
14,9,9,0,0.928571429,0,1,0
15,11,11,0,0.933333333,0,1,0
21,13,13,0,0.952380952,0,1,0
17,11,11,0,0.941176471,0,1,0
21,12,12,0,0.952380952,0,1,0
17,12,12,0,0.941176471,0,1,0
16,8,8,0,0.9375,0,1,0
19,10,10,0,0.947368421,0,1,0
14,8,8,0,0.928571429,0,1,0
19,11,11,0,0.947368421,0,1,0
20,13,13,0,0.95,0,1,0
13,8,8,0,0.923076923,0,1,0
16,9,9,0,0.9375,0,1,0
17,10,10,0,0.941176471,0,1,0
15,8,8,0,0.933333333,0,1,0
13,8,8,0,0.923076923,0,1,0
14,9,9,0,0.928571429,0,1,0
14,9,9,0,0.928571429,0,1,0
16,11,11,0,0.9375,0,1,0
15,11,11,0,0.933333333,0,1,0
18,11,11,0,0.888888889,0,1,0
17,11,11,0,0.882352941,0,1,0
18,12,12,0,0.888888889,0,1,0
22,13,13,0,0.954545455,0,1,0
21,13,13,0,0.952380952,0,1,0
16,10,10,0,0.9375,0,1,0
15,10,10,0,0.933333333,0,1,0
19,13,13,0,0.947368421,0,1,0
14,10,10,0,0.928571429,0,1,0
16,11,11,0,0.9375,0,1,0
14,10,10,0,0.928571429,0,1,0
19,11,11,0,0.947368421,0,1,0
16,11,11,0,0.9375,0,1,0
17,13,13,0,0.941176471,0,1,0
16,9,9,0,0.9375,0,1,0
17,10,10,0,0.941176471,0,1,0
20,11,11,0,0.95,0,1,0
12,8,8,0,0.916666667,0,1,0
14,9,9,0,0.928571429,0,1,0
23,11,11,0,0.869565217,0,1,0
21,13,13,0,0.904761905,0,1,0
18,11,11,0,0.888888889,0,1,0
18,12,12,0,0.888888889,0,1,0
17,11,11,0,0.882352941,0,1,0
17,11,11,0,0.882352941,0,1,0
14,9,9,0,0.928571429,0,1,0
15,9,9,0,0.933333333,0,1,0
18,10,10,0,0.944444444,0,1,0
15,10,10,0,0.933333333,0,1,0
14,10,10,0,0.928571429,0,1,0
16,12,10,2,0.8125,0.125,0.833333333,0.166666667
19,12,12,0,0.947368421,0,1,0
16,11,11,0,0.9375,0,1,0
20,12,12,0,0.95,0,1,0
15,10,10,0,0.933333333,0,1,0
16,11,10,1,0.875,0.0625,0.909090909,0.090909091
18,12,12,0,0.944444444,0,1,0
14,11,11,0,0.928571429,0,1,0
17,11,11,0,0.941176471,0,1,0
22,13,13,0,0.954545455,0,1,0
17,11,9,2,0.823529412,0.117647059,0.818181818,0.181818182
16,10,10,0,0.9375,0,1,0
16,10,10,0,0.9375,0,1,0
20,12,12,0,0.95,0,1,0
17,12,12,0,0.941176471,0,1,0
18,13,13,0,0.944444444,0,1,0
19,12,12,0,0.947368421,0,1,0
20,13,13,0,0.95,0,1,0
14,10,10,0,0.928571429,0,1,0
17,11,11,0,0.941176471,0,1,0
16,12,12,0,0.9375,0,1,0
14,9,9,0,0.928571429,0,1,0
15,9,9,0,0.933333333,0,1,0
14,10,10,0,0.928571429,0,1,0
16,9,9,0,0.9375,0,1,0
17,10,10,0,0.941176471,0,1,0
17,11,11,0,0.941176471,0,1,0
19,11,11,0,0.947368421,0,1,0
18,10,10,0,0.944444444,0,1,0
18,12,12,0,0.944444444,0,1,0
19,13,13,0,0.947368421,0,1,0
16,10,10,0,0.9375,0,1,0
17,10,10,0,0.941176471,0,1,0
15,10,10,0,0.933333333,0,1,0
13,10,10,0,0.923076923,0,1,0
17,10,10,0,0.941176471,0,1,0
15,10,10,0,0.933333333,0,1,0
16,10,10,0,0.9375,0,1,0
13,8,8,0,0.923076923,0,1,0
16,10,10,0,0.875,0,1,0
18,12,12,0,0.888888889,0,1,0
17,10,10,0,0.882352941,0,1,0
13,10,9,1,0.846153846,0.076923077,0.9,0.1
17,12,12,0,0.941176471,0,1,0
16,10,10,0,0.9375,0,1,0
20,11,11,0,0.95,0,1,0
17,11,11,0,0.941176471,0,1,0
12,9,9,0,0.916666667,0,1,0
14,10,10,0,0.928571429,0,1,0
17,9,9,0,0.941176471,0,1,0
15,11,11,0,0.933333333,0,1,0
20,12,12,0,0.95,0,1,0
15,12,12,0,0.933333333,0,1,0
13,9,9,0,0.923076923,0,1,0
13,10,10,0,0.923076923,0,1,0
18,12,12,0,0.944444444,0,1,0
18,12,12,0,0.944444444,0,1,0
17,11,11,0,0.941176471,0,1,0
14,10,10,0,0.928571429,0,1,0
14,9,9,0,0.928571429,0,1,0
20,13,13,0,0.95,0,1,0
19,13,13,0,0.947368421,0,1,0
15,10,10,0,0.933333333,0,1,0
15,11,11,0,0.933333333,0,1,0
15,8,8,0,0.933333333,0,1,0
13,8,8,0,0.923076923,0,1,0
13,9,9,0,0.923076923,0,1,0
12,9,9,0,0.916666667,0,1,0
11,8,8,0,0.909090909,0,1,0
12,9,9,0,0.916666667,0,1,0
13,10,10,0,0.923076923,0,1,0
13,8,8,0,0.923076923,0,1,0
13,9,9,0,0.923076923,0,1,0
15,9,9,0,0.933333333,0,1,0
12,7,7,0,0.916666667,0,1,0
11,9,9,0,0.909090909,0,1,0
10,8,8,0,0.9,0,1,0
11,9,9,0,0.909090909,0,1,0
13,10,10,0,0.923076923,0,1,0
10,8,8,0,0.9,0,1,0
12,8,8,0,0.916666667,0,1,0
13,9,9,0,0.923076923,0,1,0
14,9,9,0,0.928571429,0,1,0
12,7,7,0,0.916666667,0,1,0
11,8,8,0,0.909090909,0,1,0
11,9,9,0,0.909090909,0,1,0
21,10,10,0,0.904761905,0,1,0
23,13,13,0,0.913043478,0,1,0
22,11,11,0,0.909090909,0,1,0
16,10,10,0,0.875,0,1,0
12,8,8,0,0.916666667,0,1,0
20,10,10,0,0.9,0,1,0
30,14,14,0,0.9,0,1,0
22,12,12,0,0.909090909,0,1,0
18,10,10,0,0.888888889,0,1,0
24,15,15,0,0.916666667,0,1,0
22,10,10,0,0.909090909,0,1,0
24,14,14,0,0.916666667,0,1,0
23,12,12,0,0.913043478,0,1,0
22,12,12,0,0.909090909,0,1,0
23,13,13,0,0.913043478,0,1,0
21,13,13,0,0.904761905,0,1,0
13,11,11,0,0.923076923,0,1,0
13,10,10,0,0.923076923,0,1,0
15,10,10,0,0.933333333,0,1,0
26,13,13,0,0.923076923,0,1,0
12,10,10,0,0.916666667,0,1,0
24,13,13,0,0.958333333,0,1,0
10,7,7,0,0.9,0,1,0
11,8,8,0,0.909090909,0,1,0
13,10,10,0,0.923076923,0,1,0
13,8,8,0,0.923076923,0,1,0
17,11,11,0,0.882352941,0,1,0
10,8,8,0,0.9,0,1,0
11,8,8,0,0.909090909,0,1,0
11,7,7,0,0.909090909,0,1,0
17,11,11,0,0.882352941,0,1,0
19,11,11,0,0.894736842,0,1,0
20,12,12,0,0.9,0,1,0
19,10,10,0,0.894736842,0,1,0
19,11,11,0,0.894736842,0,1,0
19,10,10,0,0.894736842,0,1,0
18,10,10,0,0.888888889,0,1,0
17,8,8,0,0.882352941,0,1,0
15,8,8,0,0.866666667,0,1,0
20,10,10,0,0.9,0,1,0
17,9,9,0,0.882352941,0,1,0
16,11,11,0,0.875,0,1,0
21,12,12,0,0.904761905,0,1,0
15,9,9,0,0.866666667,0,1,0
12,9,9,0,0.916666667,0,1,0
25,15,15,0,0.92,0,1,0
17,9,9,0,0.882352941,0,1,0
26,13,13,0,0.884615385,0,1,0
22,10,10,0,0.909090909,0,1,0
30,15,15,0,0.933333333,0,1,0
19,10,10,0,0.894736842,0,1,0
22,12,12,0,0.909090909,0,1,0
14,9,7,2,0.785714286,0.142857143,0.777777778,0.222222222
14,9,8,1,0.857142857,0.071428571,0.888888889,0.111111111
21,10,10,0,0.952380952,0,1,0
16,9,9,0,0.9375,0,1,0
20,11,11,0,0.95,0,1,0
18,10,10,0,0.944444444,0,1,0
16,8,8,0,0.9375,0,1,0
14,8,8,0,0.928571429,0,1,0
17,9,9,0,0.941176471,0,1,0
13,7,7,0,0.923076923,0,1,0
19,9,9,0,0.947368421,0,1,0
15,9,9,0,0.933333333,0,1,0
18,11,11,0,0.944444444,0,1,0
17,10,10,0,0.941176471,0,1,0
16,9,9,0,0.9375,0,1,0
12,8,8,0,0.916666667,0,1,0
14,10,10,0,0.928571429,0,1,0
15,11,11,0,0.933333333,0,1,0
16,11,11,0,0.9375,0,1,0
15,10,10,0,0.933333333,0,1,0
23,12,12,0,0.913043478,0,1,0
10,8,8,0,0.9,0,1,0
9,7,7,0,0.888888889,0,1,0
10,7,6,1,0.8,0.1,0.857142857,0.142857143
14,9,9,0,0.928571429,0,1,0
10,6,6,0,0.9,0,1,0
12,8,8,0,0.916666667,0,1,0
10,7,7,0,0.9,0,1,0
10,7,7,0,0.9,0,1,0
12,8,8,0,0.916666667,0,1,0
11,8,8,0,0.909090909,0,1,0
11,9,9,0,0.909090909,0,1,0
12,8,8,0,0.916666667,0,1,0
25,11,11,0,0.96,0,1,0
12,8,8,0,0.916666667,0,1,0
11,7,7,0,0.909090909,0,1,0
16,11,11,0,0.9375,0,1,0
12,9,9,0,0.916666667,0,1,0
14,10,10,0,0.857142857,0,1,0
15,9,9,0,0.933333333,0,1,0
12,7,7,0,0.916666667,0,1,0
14,10,10,0,0.928571429,0,1,0
14,11,11,0,0.928571429,0,1,0
22,12,11,1,0.818181818,0.045454545,0.916666667,0.083333333
11,8,8,0,0.909090909,0,1,0
15,8,8,0,0.933333333,0,1,0
21,12,12,0,0.904761905,0,1,0
15,11,11,0,0.933333333,0,1,0
16,11,11,0,0.9375,0,1,0
12,8,8,0,0.916666667,0,1,0
13,10,10,0,0.923076923,0,1,0
12,8,8,0,0.916666667,0,1,0
11,7,7,0,0.909090909,0,1,0
29,14,14,0,0.965517241,0,1,0
28,14,14,0,0.964285714,0,1,0
12,8,8,0,0.916666667,0,1,0
16,10,10,0,0.9375,0,1,0
10,7,7,0,0.9,0,1,0
11,8,8,0,0.909090909,0,1,0
11,7,7,0,0.909090909,0,1,0
12,7,7,0,0.916666667,0,1,0
15,8,8,0,0.866666667,0,1,0
14,10,10,0,0.857142857,0,1,0
9,7,7,0,0.888888889,0,1,0
23,11,11,0,0.913043478,0,1,0
26,14,14,0,0.961538462,0,1,0
27,15,15,0,0.962962963,0,1,0
21,11,11,0,0.952380952,0,1,0
21,10,10,0,0.952380952,0,1,0
13,10,10,0,0.923076923,0,1,0
10,8,8,0,0.9,0,1,0
13,9,9,0,0.923076923,0,1,0
12,9,9,0,0.916666667,0,1,0
13,8,8,0,0.923076923,0,1,0
13,9,9,0,0.923076923,0,1,0
12,8,8,0,0.916666667,0,1,0
17,11,11,0,0.941176471,0,1,0
13,10,10,0,0.923076923,0,1,0
19,13,13,0,0.894736842,0,1,0
14,11,11,0,0.928571429,0,1,0
27,13,13,0,0.925925926,0,1,0
9,8,8,0,0.888888889,0,1,0
11,8,8,0,0.909090909,0,1,0
12,9,9,0,0.916666667,0,1,0
12,9,9,0,0.916666667,0,1,0
11,10,10,0,0.909090909,0,1,0
11,10,10,0,0.909090909,0,1,0
12,9,9,0,0.916666667,0,1,0
13,8,8,0,0.923076923,0,1,0
13,11,11,0,0.923076923,0,1,0
12,7,7,0,0.916666667,0,1,0
10,7,7,0,0.9,0,1,0
13,8,8,0,0.923076923,0,1,0
9,8,8,0,0.888888889,0,1,0
9,6,6,0,0.888888889,0,1,0
10,7,7,0,0.8,0,1,0
8,6,6,0,0.875,0,1,0
10,8,8,0,0.9,0,1,0
10,8,6,2,0.7,0.2,0.75,0.25
15,11,11,0,0.933333333,0,1,0
18,13,13,0,0.888888889,0,1,0
11,9,9,0,0.909090909,0,1,0
12,8,8,0,0.916666667,0,1,0
16,10,10,0,0.9375,0,1,0
10,9,9,0,0.9,0,1,0
9,7,7,0,0.888888889,0,1,0
9,7,7,0,0.888888889,0,1,0
12,9,9,0,0.916666667,0,1,0
11,9,9,0,0.909090909,0,1,0
9,7,7,0,0.888888889,0,1,0
11,9,9,0,0.909090909,0,1,0
14,11,11,0,0.928571429,0,1,0
11,7,7,0,0.909090909,0,1,0
14,11,11,0,0.928571429,0,1,0
11,8,8,0,0.909090909,0,1,0
13,10,10,0,0.923076923,0,1,0
11,10,10,0,0.909090909,0,1,0
13,11,11,0,0.923076923,0,1,0
12,10,10,0,0.916666667,0,1,0
12,10,10,0,0.916666667,0,1,0
11,7,7,0,0.909090909,0,1,0
15,9,8,1,0.8,0.066666667,0.888888889,0.111111111
11,9,9,0,0.909090909,0,1,0
9,7,7,0,0.888888889,0,1,0
9,7,7,0,0.888888889,0,1,0
11,8,7,1,0.727272727,0.090909091,0.875,0.125
14,11,11,0,0.857142857,0,1,0
18,13,13,0,0.888888889,0,1,0
19,11,11,0,0.894736842,0,1,0
10,9,9,0,0.9,0,1,0
10,8,8,0,0.9,0,1,0
21,11,11,0,0.857142857,0,1,0
9,7,7,0,0.888888889,0,1,0
12,11,11,0,0.916666667,0,1,0
18,10,10,0,0.944444444,0,1,0
12,9,9,0,0.916666667,0,1,0
17,11,11,0,0.882352941,0,1,0
19,12,12,0,0.894736842,0,1,0
15,9,9,0,0.866666667,0,1,0
19,13,13,0,0.894736842,0,1,0
19,13,13,0,0.894736842,0,1,0
22,12,12,0,0.909090909,0,1,0
12,8,8,0,0.916666667,0,1,0
15,11,11,0,0.933333333,0,1,0
12,10,10,0,0.916666667,0,1,0
19,12,12,0,0.947368421,0,1,0
16,10,10,0,0.9375,0,1,0
17,11,11,0,0.941176471,0,1,0
15,10,10,0,0.933333333,0,1,0
11,9,9,0,0.909090909,0,1,0
11,6,6,0,0.818181818,0,1,0
11,8,8,0,0.818181818,0,1,0
8,7,7,0,0.875,0,1,0
10,5,5,0,0.9,0,1,0
11,8,8,0,0.909090909,0,1,0
10,8,7,1,0.8,0.1,0.875,0.125
12,7,7,0,0.916666667,0,1,0
11,8,8,0,0.909090909,0,1,0
10,8,8,0,0.9,0,1,0
9,7,7,0,0.888888889,0,1,0
10,7,7,0,0.9,0,1,0
18,10,10,0,0.944444444,0,1,0
11,9,9,0,0.909090909,0,1,0
10,7,7,0,0.9,0,1,0
10,8,8,0,0.9,0,1,0
14,10,10,0,0.928571429,0,1,0
10,9,9,0,0.9,0,1,0
10,9,9,0,0.9,0,1,0
11,9,9,0,0.909090909,0,1,0
10,8,8,0,0.9,0,1,0
11,8,8,0,0.909090909,0,1,0
11,9,9,0,0.909090909,0,1,0
13,10,10,0,0.923076923,0,1,0
10,7,7,0,0.9,0,1,0
11,6,6,0,0.909090909,0,1,0
8,6,6,0,0.875,0,1,0
14,10,10,0,0.928571429,0,1,0
9,6,6,0,0.888888889,0,1,0
19,11,11,0,0.947368421,0,1,0
15,11,11,0,0.933333333,0,1,0
16,12,12,0,0.9375,0,1,0
11,9,9,0,0.909090909,0,1,0
14,10,10,0,0.928571429,0,1,0
20,12,12,0,0.95,0,1,0
18,12,12,0,0.944444444,0,1,0
26,13,13,0,0.961538462,0,1,0
15,8,8,0,0.933333333,0,1,0
11,8,8,0,0.909090909,0,1,0
16,11,11,0,0.9375,0,1,0
12,9,9,0,0.916666667,0,1,0
11,6,6,0,0.909090909,0,1,0
16,9,9,0,0.9375,0,1,0
15,8,8,0,0.933333333,0,1,0
10,7,7,0,0.9,0,1,0
7,6,6,0,0.857142857,0,1,0
7,5,5,0,0.857142857,0,1,0
8,5,5,0,0.875,0,1,0
12,11,11,0,0.916666667,0,1,0
19,12,12,0,0.894736842,0,1,0
8,6,6,0,0.875,0,1,0
12,9,9,0,0.916666667,0,1,0
18,10,10,0,0.944444444,0,1,0
16,11,11,0,0.9375,0,1,0
20,12,12,0,0.9,0,1,0
11,8,8,0,0.909090909,0,1,0
9,6,6,0,0.888888889,0,1,0
9,6,6,0,0.888888889,0,1,0
10,7,7,0,0.9,0,1,0
11,8,8,0,0.909090909,0,1,0
9,6,6,0,0.888888889,0,1,0
8,6,6,0,0.875,0,1,0
13,9,9,0,0.923076923,0,1,0
10,8,8,0,0.9,0,1,0
11,9,9,0,0.909090909,0,1,0
10,7,7,0,0.9,0,1,0
15,10,10,0,0.866666667,0,1,0
9,7,7,0,0.888888889,0,1,0
8,5,5,0,0.875,0,1,0
8,6,6,0,0.875,0,1,0
9,6,6,0,0.888888889,0,1,0
21,10,10,0,0.857142857,0,1,0
16,10,10,0,0.875,0,1,0
10,9,9,0,0.9,0,1,0
9,6,6,0,0.888888889,0,1,0
10,7,7,0,0.9,0,1,0
10,7,7,0,0.9,0,1,0
13,9,9,0,0.923076923,0,1,0
9,6,6,0,0.888888889,0,1,0
11,7,7,0,0.909090909,0,1,0
14,12,12,0,0.928571429,0,1,0
9,6,6,0,0.888888889,0,1,0
17,12,12,0,0.941176471,0,1,0
21,13,13,0,0.952380952,0,1,0
9,6,6,0,0.888888889,0,1,0
10,7,7,0,0.9,0,1,0
18,13,13,0,0.944444444,0,1,0
16,13,13,0,0.9375,0,1,0
18,13,10,3,0.722222222,0.166666667,0.769230769,0.230769231
10,8,8,0,0.9,0,1,0
9,6,6,0,0.888888889,0,1,0
25,16,16,0,0.84,0,1,0
10,7,5,2,0.6,0.2,0.714285714,0.285714286
25,11,11,0,0.92,0,1,0
15,7,7,0,0.866666667,0,1,0
14,7,7,0,0.857142857,0,1,0
16,8,8,0,0.875,0,1,0
16,10,10,0,0.875,0,1,0
11,6,6,0,0.818181818,0,1,0
13,10,10,0,0.846153846,0,1,0
12,8,8,0,0.833333333,0,1,0
16,10,10,0,0.875,0,1,0
12,7,7,0,0.833333333,0,1,0
15,9,9,0,0.866666667,0,1,0
13,7,7,0,0.846153846,0,1,0
16,12,12,0,0.875,0,1,0
12,8,8,0,0.833333333,0,1,0
16,10,10,0,0.875,0,1,0
14,9,9,0,0.857142857,0,1,0
13,8,8,0,0.846153846,0,1,0
14,10,10,0,0.857142857,0,1,0
13,9,9,0,0.846153846,0,1,0
14,10,10,0,0.857142857,0,1,0
12,9,9,0,0.833333333,0,1,0
11,8,8,0,0.818181818,0,1,0
14,8,8,0,0.857142857,0,1,0
10,7,7,0,0.8,0,1,0
16,10,10,0,0.875,0,1,0
14,9,9,0,0.857142857,0,1,0
16,9,9,0,0.875,0,1,0
15,7,7,0,0.866666667,0,1,0
